# 
# Detected lows within the Pacific sector of the Southern Ocean
#   (derived from monthly ERA-INTERIM Reanalysis data)
# 
# Dr J. Scott Hosking
#   British Antarctic Survey
#   Twitter: @scotthosking
# 
# For more information see:
#   Website: https://scott-hosking.github.io/asl_index
#   GitHub:  https://github.com/scott-hosking/amundsen_sea_low_index
# 
# Column Labels:
#   time       = YYYY-MM-01 (monthly data)
#   SectorPres = Area-average sea level pressure over sector (170-298 E : 60-80 S)
#   ActCenPres = Actual central pressure of ASL
#   lon        = Longitudinal location of ASL (degrees East)
#   lat        = Latitudinal location of ASL
#   RelCenPres = Relative central pressure (ActCenPres 'minus' SectorPres)
# 
# The ASL (low pressure system) detection algorithm may be improved over time. Therefore 
# it is recommended that the version number below is noted when using these data.
#   ASLi_version_id = 3.20200107-era-interim-TESTING
# 
# 
time,lon,lat,ActCenPres,SectorPres,RelCenPres
1997-04-01,166.5,-66.75,983.2310180664062,988.8065795898438,-5.5755615234375
1997-05-01,199.5,-76.5,972.1780395507812,984.2836303710938,-12.1055908203125
1997-06-01,197.25,-66.75,980.2496948242188,990.4605102539062,-10.2108154296875
1997-06-01,196.5,-66.75,980.2496948242188,990.4605102539062,-10.2108154296875
1997-07-01,199.5,-76.5,977.8231201171875,989.6624145507812,-11.83929443359375
1997-07-01,276.0,-71.25,987.784912109375,989.6624145507812,-1.87750244140625
1997-07-01,294.75,-65.25,988.400390625,989.6624145507812,-1.26202392578125
1997-08-01,209.25,-73.5,972.906494140625,983.1036987304688,-10.19720458984375
1997-08-01,279.0,-70.5,977.18505859375,983.1036987304688,-5.91864013671875
1997-08-01,266.25,-70.5,977.83154296875,983.1036987304688,-5.27215576171875
1997-09-01,210.0,-70.5,969.0569458007812,983.1928100585938,-14.1358642578125
1997-10-01,200.25,-70.5,969.9957275390625,982.3599243164062,-12.36419677734375
1997-11-01,202.5,-68.25,976.0374145507812,983.921630859375,-7.88421630859375
1997-11-01,201.75,-68.25,976.0374145507812,983.921630859375,-7.88421630859375
1997-12-01,234.75,-66.0,988.8916625976562,992.86474609375,-3.97308349609375
1997-12-01,165.75,-63.0,988.7716674804688,992.86474609375,-4.09307861328125
1998-01-01,273.75,-66.75,979.8615112304688,987.2033081054688,-7.341796875
1998-02-01,229.5,-71.25,980.3866577148438,987.3648071289062,-6.9781494140625
1998-02-01,182.25,-71.25,981.439697265625,987.3648071289062,-5.92510986328125
1998-03-01,201.75,-75.0,977.9727172851562,982.718505859375,-4.74578857421875
1998-03-01,261.0,-69.0,980.1071166992188,982.718505859375,-2.61138916015625
1998-04-01,276.0,-71.25,976.9564208984375,980.5414428710938,-3.58502197265625
1998-04-01,225.75,-71.25,970.80029296875,980.5414428710938,-9.74114990234375
1998-05-01,193.5,-73.5,979.7711791992188,991.568115234375,-11.79693603515625
1998-06-01,207.0,-69.0,968.2424926757812,977.3189086914062,-9.076416015625
1998-06-01,237.75,-67.5,970.5194702148438,977.3189086914062,-6.7994384765625
1998-06-01,230.25,-66.0,970.5406494140625,977.3189086914062,-6.77825927734375
1998-07-01,219.75,-69.0,971.545654296875,975.6205444335938,-4.07489013671875
1998-07-01,279.0,-63.75,966.7193603515625,975.6205444335938,-8.90118408203125
1998-08-01,216.0,-69.75,960.0790405273438,971.1302490234375,-11.05120849609375
1998-09-01,273.75,-69.75,979.4874267578125,982.4141845703125,-2.9267578125
1998-09-01,216.0,-69.0,975.76220703125,982.4141845703125,-6.6519775390625
1998-10-01,253.5,-66.0,967.2515869140625,977.0089721679688,-9.75738525390625
1998-11-01,224.25,-72.0,969.4564819335938,977.0198364257812,-7.5633544921875
1998-12-01,261.75,-68.25,975.431884765625,982.2869873046875,-6.8551025390625
1999-01-01,260.25,-66.75,978.6135864257812,983.6635131835938,-5.0499267578125
1999-02-01,273.0,-68.25,972.4110107421875,984.1710205078125,-11.760009765625
1999-03-01,237.75,-69.75,975.4896850585938,984.3971557617188,-8.907470703125
1999-03-01,168.0,-67.5,983.2634887695312,984.3971557617188,-1.1336669921875
1999-04-01,201.75,-75.0,976.11083984375,982.4442138671875,-6.3333740234375
1999-04-01,282.0,-71.25,973.9736938476562,982.4442138671875,-8.47052001953125
1999-05-01,238.5,-71.25,968.3244018554688,978.0685424804688,-9.744140625
1999-05-01,169.5,-66.0,976.4354858398438,978.0685424804688,-1.633056640625
1999-06-01,238.5,-63.0,985.1663208007812,991.018798828125,-5.85247802734375
1999-06-01,192.75,-63.0,985.6660766601562,991.018798828125,-5.35272216796875
1999-06-01,192.0,-63.0,985.6660766601562,991.018798828125,-5.35272216796875
1999-07-01,192.0,-74.25,976.11083984375,983.9547729492188,-7.84393310546875
1999-07-01,240.0,-68.25,981.3535766601562,983.9547729492188,-2.6011962890625
1999-08-01,211.5,-72.0,974.9180297851562,985.8041381835938,-10.8861083984375
1999-08-01,291.75,-69.0,985.7084350585938,985.8041381835938,-0.095703125
1999-09-01,204.75,-71.25,976.5328979492188,984.699951171875,-8.16705322265625
1999-10-01,165.75,-76.5,971.2717895507812,972.9661865234375,-1.69439697265625
1999-10-01,219.75,-74.25,961.9537353515625,972.9661865234375,-11.012451171875
1999-11-01,211.5,-73.5,967.7103271484375,974.6199951171875,-6.90966796875
1999-11-01,224.25,-72.0,967.6495971679688,974.6199951171875,-6.97039794921875
1999-11-01,261.0,-69.0,965.64794921875,974.6199951171875,-8.9720458984375
1999-12-01,215.25,-75.0,975.1255493164062,980.9891357421875,-5.86358642578125
1999-12-01,226.5,-73.5,975.107177734375,980.9891357421875,-5.8819580078125
1999-12-01,271.5,-70.5,972.4561767578125,980.9891357421875,-8.532958984375
2000-01-01,204.75,-73.5,977.878173828125,983.4374389648438,-5.55926513671875
2000-01-01,278.25,-68.25,973.8875122070312,983.4374389648438,-9.5499267578125
2000-01-01,300.0,-66.75,978.1690063476562,983.4374389648438,-5.2684326171875
2000-02-01,196.5,-68.25,978.9312744140625,985.1290283203125,-6.19775390625
2000-03-01,207.0,-67.5,979.5565795898438,986.7198486328125,-7.16326904296875
2000-03-01,171.0,-66.0,981.3662719726562,986.7198486328125,-5.35357666015625
2000-04-01,198.0,-71.25,974.8587646484375,981.8876342773438,-7.02886962890625
2000-04-01,273.75,-69.0,979.7076416015625,981.8876342773438,-2.17999267578125
2000-04-01,259.5,-68.25,979.4266967773438,981.8876342773438,-2.4609375
2000-05-01,204.0,-73.5,981.0656127929688,984.6710205078125,-3.60540771484375
2000-05-01,239.25,-66.0,978.9044799804688,984.6710205078125,-5.76654052734375
2000-05-01,238.5,-66.0,978.9044799804688,984.6710205078125,-5.76654052734375
2000-06-01,242.25,-70.5,982.4334106445312,988.6951293945312,-6.26171875
2000-06-01,213.75,-73.5,983.2451782226562,988.6951293945312,-5.449951171875
2000-06-01,183.0,-66.0,985.4572143554688,988.6951293945312,-3.2379150390625
2000-07-01,206.25,-75.0,975.96826171875,985.9635009765625,-9.9952392578125
2000-08-01,205.5,-72.0,974.3970947265625,984.7496948242188,-10.35260009765625
2000-09-01,210.0,-72.75,982.734130859375,994.5775756835938,-11.84344482421875
2000-10-01,209.25,-73.5,973.1492919921875,981.4358520507812,-8.28656005859375
2000-10-01,207.75,-73.5,973.1492919921875,981.4358520507812,-8.28656005859375
2000-10-01,207.0,-73.5,973.1492919921875,981.4358520507812,-8.28656005859375
2000-11-01,192.0,-71.25,974.4112548828125,984.8881225585938,-10.47686767578125
2000-12-01,283.5,-60.75,987.1468505859375,993.3192749023438,-6.17242431640625
2001-01-01,279.0,-61.5,985.880615234375,991.1697387695312,-5.28912353515625
2001-02-01,166.5,-63.75,982.9600219726562,987.658447265625,-4.69842529296875
2001-02-01,263.25,-63.75,983.4117431640625,987.658447265625,-4.2467041015625
2001-02-01,282.0,-63.0,984.3518676757812,987.658447265625,-3.30657958984375
2001-03-01,213.0,-75.0,982.158203125,987.3662719726562,-5.20806884765625
2001-03-01,282.0,-66.0,981.5738525390625,987.3662719726562,-5.79241943359375
2001-04-01,209.25,-72.75,976.3479614257812,983.3958740234375,-7.04791259765625
2001-05-01,237.0,-71.25,977.1681518554688,984.509765625,-7.34161376953125
2001-05-01,236.25,-71.25,977.1681518554688,984.509765625,-7.34161376953125
2001-06-01,204.75,-73.5,975.4375,985.1593627929688,-9.72186279296875
2001-07-01,200.25,-68.25,979.6342163085938,991.24609375,-11.61187744140625
2001-08-01,220.5,-75.0,977.6156005859375,985.075927734375,-7.4603271484375
2001-08-01,274.5,-71.25,965.6310424804688,985.075927734375,-19.44488525390625
2001-09-01,238.5,-70.5,966.2196044921875,979.1063232421875,-12.88671875
2001-10-01,216.0,-73.5,966.2012329101562,974.5858154296875,-8.38458251953125
2001-10-01,266.25,-70.5,964.7374267578125,974.5858154296875,-9.848388671875
2001-10-01,265.5,-70.5,964.7374267578125,974.5858154296875,-9.848388671875
2001-11-01,229.5,-71.25,971.3889770507812,977.5580444335938,-6.1690673828125
2001-11-01,273.75,-68.25,968.671630859375,977.5580444335938,-8.88641357421875
2001-12-01,199.5,-75.75,977.6509399414062,981.1573486328125,-3.50640869140625
2001-12-01,271.5,-70.5,970.948486328125,981.1573486328125,-10.2088623046875
2002-01-01,223.5,-69.75,979.8685913085938,985.2786865234375,-5.41009521484375
2002-01-01,243.75,-68.25,980.2666625976562,985.2786865234375,-5.01202392578125
2002-01-01,249.75,-67.5,980.2412719726562,985.2786865234375,-5.03741455078125
2002-02-01,252.75,-71.25,972.0242309570312,982.1550903320312,-10.130859375
2002-02-01,299.25,-70.5,980.3174438476562,982.1550903320312,-1.837646484375
2002-03-01,294.0,-64.5,991.9138793945312,993.2518310546875,-1.33795166015625
2002-03-01,186.0,-64.5,984.5382080078125,993.2518310546875,-8.713623046875
2002-04-01,208.5,-71.25,972.6369018554688,979.9553833007812,-7.3184814453125
2002-05-01,186.0,-64.5,980.9893798828125,996.6895751953125,-15.7001953125
2002-06-01,284.25,-72.75,992.8342895507812,996.3375244140625,-3.50323486328125
2002-06-01,181.5,-64.5,984.7640380859375,996.3375244140625,-11.573486328125
2002-07-01,217.5,-75.0,983.1942749023438,989.4198608398438,-6.2255859375
2002-07-01,254.25,-71.25,981.6104736328125,989.4198608398438,-7.80938720703125
2002-08-01,199.5,-75.0,977.5337524414062,990.035888671875,-12.50213623046875
2002-08-01,254.25,-74.25,986.2123413085938,990.035888671875,-3.82354736328125
2002-08-01,249.75,-73.5,986.218017578125,990.035888671875,-3.81787109375
2002-09-01,206.25,-69.75,977.1624755859375,985.4358520507812,-8.27337646484375
2002-10-01,289.5,-65.25,986.6358642578125,992.1062622070312,-5.47039794921875
2002-10-01,192.0,-72.0,988.736328125,992.1062622070312,-3.36993408203125
2002-10-01,220.5,-57.75,990.8707275390625,992.1062622070312,-1.23553466796875
2002-11-01,169.5,-68.25,984.7019653320312,990.2044067382812,-5.50244140625
